# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.3692938506707518,0.1929093261165383,0.15977989291607103,-3.2396832442108208,65.64227464022412,0.0,219.36809279048128,0.004558548088190296,1701.9107990108578,38291.44279332294
 0.37709326689289363,0.19407929201640475,0.15000685519834564,-1.2530473357711898,80.74702495938165,0.0,225.0909991687255,0.004442647656694669,1936.6513965848571,30097.200981221253
 0.3847820928538008,0.19527820283006386,0.15592898314447737,0.770225256266956,96.06807373065035,0.0,188.61273837001215,0.005301868837926758,1992.6382583201446,7281.5878548878
 0.3921598449015435,0.1965838680271619,0.1769733095730051,2.852403590192006,109.63302453463953,0.0,136.87167394161338,0.007306113611400554,1838.629262166582,-20874.786134983064
 0.39920921183992314,0.19805544545846762,0.20875313261022663,4.5081811338546,120.53946370919566,0.0,92.79976013375664,0.010775889922114597,1547.1515768567779,-41348.065416041805
 0.4060961203546196,0.1997330538201129,0.2435938212429126,5.0589736393821525,128.91919127000378,0.0,62.03793793547692,0.01611916890339035,1216.7618522775515,-47973.58987333483
 0.41296500972017924,0.20164249046280056,0.2779833159435522,5.006558246965998,135.29762308580212,0.0,42.03425507793362,0.0237901206562588,928.5972558794706,-41952.1382660388
 0.4198709313636278,0.20380004087459655,0.3124203434660744,4.986594013152699,140.19656805385003,0.0,29.18118317225616,0.03426865847409313,709.3832251478528,-31742.90732643624
 0.4268313445006137,0.20621590408443843,0.3470861804171626,4.980428067822942,144.02056374724205,0.0,20.81083630908571,0.04805188917676579,549.3920573582413,-22985.872338447527
 0.433847758902917,0.20889637259467078,0.3820282492653844,4.980046337735042,147.05928714975778,0.0,15.231933422712205,0.06565154745942552,433.0877893298631,-16576.026066846785
 0.4409152103863508,0.2118451813087716,0.4172379139797252,4.9819464338556445,149.5158834832244,0.0,11.416244102644582,0.08759448300236934,347.59295330500686,-12096.982374093026
 0.4480264862149788,0.21506434730328025,0.45268473225988043,4.984593360512912,151.53323244900062,0.0,8.739360059646287,0.11442485412833231,283.6831272463028,-8987.11111744827
